~id,~label,name:String,dosage:String
36182,treatment,colesevelam,{'1.25 g': 1}
36183,treatment,mesalamine,{'1': 1}
36184,treatment,birth control,"{'1 pill ': 5, '1 pill': 1}"
36185,treatment,birth control,{'1 pill ': 2}
36186,treatment,buspirone,{'half tab': 2}
36187,treatment,sertraline,"{'1 × 50mg': 1, '50 mg ': 1}"
36188,treatment,adderall xr,{'1 x 20mg': 1}
36189,treatment,medical marijuana,{'2 treatments': 82}
36190,treatment,vit d,"{'8,000': 81}"
36191,treatment,vit d,"{'8,000': 1}"
36192,treatment,ibuprofen,{'1x800mg': 1}
36193,treatment,feverfew,{'1.0 capsule': 8}
36194,treatment,feverfew,{'1.0 capsule': 1}
36195,treatment,probiotics,{'good belly': 2}
36196,treatment,naproxen,"{'2 tablets': 1, '1 x 220 mg': 1}"
36197,treatment,nasin,"{'1x2x2': 81, '2x2x2': 82, '3x2x2': 2}"
36198,treatment,nasonex,{'1x2x2': 165}
36199,treatment,diclofenac,"{'2x ?mg': 24, '2x 25mg': 135, '4x 25mg': 2}"
36200,treatment,electrolytes,"{'1x Resorb Sport': 22, '1x Resorb Boost': 137}"
36201,treatment,diclofenac,{'2x 25mg': 1}
36202,treatment,nasin,{'2x2x2': 1}
36203,treatment,nasonex,{'1x2x2': 1}
36204,treatment,electrolytes,{'1x Resorb Boost': 1}
36205,treatment,ibuprofen,{'1x 400mg': 8}
36206,treatment,nasin,"{'2x2x2': 2, '1x2x2': 6}"
36207,treatment,nasonex,{'1x2x2': 8}
36208,treatment,diclofenac,{'2x 25mg': 8}
36209,treatment,paracetamol,{'2x 500mg': 8}
36210,treatment,electrolytes,{'1x Resorb Boost': 8}
36211,treatment,masturbation,"{'1x': 73, '2x': 30, '4x': 1, '3x': 2}"
36212,treatment,masturbation,{'1x': 1}
36213,treatment,running,"{'6km': 86, '2 km': 8}"
36214,treatment,sex,{'1x': 94}
36215,treatment,weight lifting,{'1x': 92}
36216,treatment,nasin,"{'2x2x2': 1, '1x2x2': 8}"
36217,treatment,running,{'6km': 9}
36218,treatment,electrolytes,{'1x Resorb Boost': 9}
36219,treatment,sex,{'1x': 9}
36220,treatment,masturbation,"{'1x': 2, '2x': 6, '3x': 1}"
36221,treatment,weight lifting,{'1x': 9}
36222,treatment,running,"{'6km': 4, '2 km': 2}"
36223,treatment,weight lifting,{'1x': 6}
36224,treatment,sex,{'1x': 6}
36225,treatment,masturbation,{'1x': 6}
36226,treatment,buspirone,"{'2 x 15.0 mg': 1, '2 x 15mg': 1}"
36227,treatment,depakote,{'500mg twice a day': 2}
36228,treatment,risperidone,{'1 mg': 1}
36229,treatment,lovan,{'20mg': 33}
36230,treatment,endep,{'35mg': 1}
36231,treatment,pantoprazole,"{'1x40Mg morning immediately after waking up': 47, '1': 1}"
36232,treatment,sucralfate,{'3x 1Gm 1hour before food ': 47}
36233,treatment,amytriptyline,{'1x50mg evening before bed': 47}
36234,treatment,acetominophen,{'1000 mg': 3}
36235,treatment,curcumin,{'1.0 capsule': 1}
36236,treatment,vitamin d,{'1.0 capsule': 1}
36237,treatment,plaquenil,{'400 mg': 20}
36238,treatment,norimin-1,{'1': 1}
36239,treatment,sulfasalazine,"{'9x': 2, '2-0-2': 4, '6 pills': 1, '3x3 500 mg': 5, '1000 mg': 7}"
36240,treatment,birth control,{'1 pill': 2}
36241,treatment,pristiq,"{'50.0 mg': 15, '25 mg': 5, '100 mg': 1, '50mg': 1}"
36242,treatment,brintellix,"{'5.0 mg': 8, '10 mg': 19, '15 mg': 1, '20 mg': 10}"
36243,treatment,fetzima,"{'20 mg': 4, '40 mg': 22, '60 mg': 3}"
36244,treatment,hydrated,"{'64 oz': 1, '8 oz': 1}"
36245,treatment,breath deep tea,{'24 oz': 1}
36246,treatment,hydrated,"{'30 oz': 1, '16 oz': 41, '8 oz': 1, '32 oz': 3, '24 oz': 2}"
36247,treatment,excedrin,"{'2 pills': 47, '3 pills': 3, '1 pill ': 28}"
36248,treatment,ibuprofen,"{'800 mg': 2, '400 mg': 76, '600 mg': 1}"
36249,treatment,sleep,"{'6 hours ': 45, '4.5 hours': 1}"
36250,treatment,weighted blanket,{'put over my hips for a while': 45}
36251,treatment,breath deep tea,"{'24 oz': 1, '8 oz': 43}"
36252,treatment,weighted blanket,{'put over my hips for a while': 1}
36253,treatment,breath deep tea,{'8 oz': 1}
36254,treatment,hydrated,{'16 oz': 1}
36255,treatment,acetaminophen,{'2 pills': 39}
36256,treatment,dexedrine,{'20mg': 3}
36257,treatment,prazosin,{'1 mg': 3}
36258,treatment,nefopam,"{'3': 1, '2 doses': 1, '3 x 30mg': 1}"
36259,treatment,estradiol,{'2 x 2mg': 19}
36260,treatment,progesterone,"{'200 mg': 19, '5 mg': 6, '1 dose': 12}"
36261,treatment,wine,"{'4 glasses': 1, '6 glasses': 1, '1 glass': 17}"
36262,treatment,blextin,{'2': 1}
36263,treatment,blextin,{'2': 5}
36264,treatment,blextin,{'2': 2}
36265,treatment,isoniazid,{'300 mg': 15}
36266,treatment,nexium,"{'1 x 20mg': 19, '40.0mg': 1, '1 x 40m': 19}"
36267,treatment,vitamin b6,{'100mg': 15}
36268,treatment,levothyroxine,{'1 x 100mcg': 2}
36269,treatment,vimpat,{'200 mg 2x': 2}
36270,treatment,ativan,{'0.5mg x2': 1}
36271,treatment,vimpat,"{'200 mg 2x': 1, '2x 100mg': 4}"
36272,treatment,albuterol,{'2 puffs': 5}
36273,treatment,ativan,{'0.5mg x2': 5}
36274,treatment,paxil,{'40 mg': 5}
36275,treatment,vimpat,{'200 mg 2x': 5}
36276,treatment,propanolol,"{'160 mg': 1, '2 x 10mg': 7, '10mg': 6, '2 x 40mg': 58, '50 mg': 17}"
36277,treatment,citalopram,{'1 x 30mg': 9}
36278,treatment,propanolol,{'160 mg': 9}
36279,treatment,napping,{'5 hours': 2}
36280,treatment,vitamin d-3,"{'3000 iu': 2, '5000mg': 1}"
36281,treatment,gabapentin,"{'100 mg x2': 9, '1 300mg 2x daily': 1}"
36282,treatment,robaxin,{'1 pill ': 10}
36283,treatment,robaxin,{'1 pill ': 34}
36284,treatment,tylenol,{'2 500 mg tablets': 70}
36285,treatment,gabapentin,"{'1 300mg 2x daily': 4, '1 100mg x 3': 8}"
36286,treatment,robaxin,{'1 pill ': 12}
36287,treatment,tylenol,"{'2 500 mg tablets': 8, '2': 9, '1000.0 mg': 1, '7.5': 5}"
36288,treatment,robaxin,{'1 pill ': 8}
36289,treatment,aleve,{'220 mg AM/PM': 1}
36290,treatment,n-acetyl cysteine,{'500 mg': 1}
36291,treatment,vitamin c,{'1000 mg ': 1}
36292,treatment,aleve,{'220 mg AM/PM': 3}
36293,treatment,n-acetyl cysteine,{'500 mg': 3}
36294,treatment,hydroxyzine,{'10 mg': 3}
36295,treatment,aleve,"{'220 mg AM/PM': 4, '2 pills': 1}"
36296,treatment,n-acetyl cysteine,{'500 mg': 4}
36297,treatment,hydroxyzine,{'10 mg': 4}
36298,treatment,vitamin c,"{'1000 mg ': 1, '0.5 g': 4}"
36299,treatment,nebulizer,{'1/2': 27}
36300,treatment,mindfulness,"{'10 min': 26, '20 min': 1}"
36301,treatment,blended food,"{'1 meal': 26, '2 meals': 1}"
36302,treatment,tea,{'2 cups': 25}
36303,treatment,albuterol inhaler,"{'2 puffs': 3, '2 puffs x 3': 19, '2 puffs x 2': 4, '1 puff': 1}"
36304,treatment,gabapentin,"{'100 mg 3x': 1, 'x3 600mg': 38, 'x2 600mg': 1, '3x 600mg': 7}"
36305,treatment,paracetemol,{'2 x 500mg ': 3}
36306,treatment,plaquenil,{'2 tablets': 4}
36307,treatment,exemestane,{'25mg': 30}
36308,treatment,xoponex,{'as needed': 30}
36309,treatment,melatonin,{'4 mg': 2}
36310,treatment,spironolactone,"{'2 x 25mg': 5, '2 x 25 mg': 1}"
36311,treatment,spironolactone,{'2 x 25mg': 1}
36312,treatment,salt,{'medium': 1}
36313,treatment,sugar,{'medium': 1}
36314,treatment,soya free,{'stock': 1}
36315,treatment,exposure to dust/pollen,{'low': 1}
36316,treatment,exposure to dust/pollen,{'low': 37}
36317,treatment,salt,"{'medium': 37, '12g': 1}"
36318,treatment,sugar,"{'low': 27, 'a lot': 10}"
36319,treatment,soya free,{'stock': 37}
36320,treatment,zzzquil,"{'1 gummie': 23, '15 mg': 2}"
36321,treatment,zzzquil,{'1 gummie': 1}
36322,treatment,codine,{'2 pills': 4}
36323,treatment,ketotifen,"{'1mg x 2': 69, '1 mg': 1}"
36324,treatment,ranitidine,{'2 x 150.0 mg': 70}
36325,treatment,azithromycin,{'1 x 250 mg': 70}
36326,treatment,hydroxychloroquine,"{'2 x 200.0 mg': 67, '1 x 200 mg': 3}"
36327,treatment,levothyroxine,{'75 mcg': 70}
36328,treatment,melatonin,"{'.5mg': 30, '300 mcg': 40}"
36329,treatment,methylphenidate,"{'2.5 mg x 2': 2, '2 x 2.5mg': 67}"
36330,treatment,n-acetyl cysteine,"{'600 mg': 48, '600 mg x 2': 1, '2 x 600 mg': 3, '600 x 2': 1, '600 mg x 2 ': 17}"
36331,treatment,rifabutin,{'150 mg x 2': 70}
36332,treatment,valacyclovir,{'1000 mg x 3': 68}
36333,treatment,venlafaxine,"{'3 x 75 mg': 69, '2 x 75mg': 1}"
36334,treatment,xyzal,{'5.0 mg': 70}
36335,treatment,low dose naltrexone,"{'4.5 mg': 68, '4.5 mg, 1.5 mg': 2}"
36336,treatment,liposomal glutathione,"{'2000 mg': 30, '250 mg ': 2, '2 x 250 mg': 34, '8 x 250 mg': 2, '250 mg x 8': 1, '1 x 250 mg': 1}"
36337,treatment,loratidine,"{'10 mg': 69, '.10 mg': 1}"
36338,treatment,neuroprotek,"{'6 pills': 61, '9 pills': 9}"
36339,treatment,cbd,{'1 bowl': 1}
36340,treatment,azithromycin,{'1 x 250 mg': 1}
36341,treatment,ketotifen,{'1mg x 2': 1}
36342,treatment,melatonin,"{'.5mg': 1, '10 mg': 11, '1': 1, '2mg': 36}"
36343,treatment,methylphenidate,{'2.5 mg x 2': 1}
36344,treatment,n-acetyl cysteine,{'600 mg': 1}
36345,treatment,rifabutin,{'150 mg x 2': 1}
36346,treatment,valacyclovir,{'1000 mg x 3': 1}
36347,treatment,liposomal glutathione,{'2000 mg': 1}
36348,treatment,neuroprotek,{'6 pills': 1}
36349,treatment,azithromycin,{'1 x 250 mg': 2}
36350,treatment,ketotifen,{'1mg x 2': 2}
36351,treatment,levothyroxine,"{'75 mcg': 2, '1 x 25mg tablet': 1, '88mcg': 1}"
36352,treatment,n-acetyl cysteine,"{'600 mg': 1, '600 mg x 2 ': 1}"
36353,treatment,rifabutin,{'150 mg x 2': 2}
36354,treatment,xyzal,{'5.0 mg': 2}
36355,treatment,low dose naltrexone,{'4.5 mg': 2}
36356,treatment,neuroprotek,"{'6 pills': 1, '9 pills': 1}"
36357,treatment,methylphenidate,{'2 x 2.5mg': 1}
36358,treatment,liposomal glutathione,{'2 x 250 mg': 1}
36359,treatment,phenylephrine,"{'10 mg': 1, '10 mg x 3': 32, '2 x 10 mg': 1}"
36360,treatment,levothyroxine,"{'75 mcg': 1, '1 X 50mg': 2, '.5mg': 4}"
36361,treatment,phenylephrine,{'10 mg x 3': 1}
36362,treatment,ranitidine,"{'2 x 150.0 mg': 1, '150 tid': 27, '175 mg': 1}"
36363,treatment,low dose naltrexone,"{'4.5 mg': 1, '1.5mg': 1, '1.5 mg': 31, '1.0 mg': 1}"
36364,treatment,matcha,"{'2 g': 15, '2.6 g': 1, '3.0 g': 1}"
36365,treatment,diphenhydramine,"{'25mg x2': 1, '25 mg': 2}"
36366,treatment,methylphenidate,"{'2 x 2.5mg': 1, '10 mg': 24}"
36367,treatment,matcha,{'2.6 g': 1}
36368,treatment,ritalin,{'20mg': 2}
36369,treatment,wellbutrin xl,{'450 mg': 2}
36370,treatment,exercise,"{'30.0 Min': 3, 'orange theory': 18, 'kettleball class': 13, 'kettlebell/yoga': 1, 'kettlebell': 1, 'brandon': 1, 'kettlebell class': 2, 'barbell class': 13, '7. mins': 1}"
36371,treatment,exercise,"{'30.0 Min': 14, '0.5 u': 1}"
36372,treatment,metformin,"{'2 x 1000': 4, '1000.0 mg': 1, '500mg': 2}"
36373,treatment,gluten free diet,"{'1.0 hour': 3, '2 x 1.0 hour': 1}"
36374,treatment,solpadeine,"{'2 x 12.8/500mg': 12, '2 d': 8}"
36375,treatment,solpadeine,"{'2 x 12.8/500mg': 2, '2 d': 3}"
36376,treatment,solpadeine,{'2 d': 1}
36377,treatment,solpadeine,{'2 d': 9}
36378,treatment,lyrica,"{'150 mg': 1, '100mg tid': 1, '2x150 mg': 1}"
36379,treatment,trokendi,{'50mg': 1}
36380,treatment,paracetamol,"{'6 x 500mg': 10, '2 500mg 4 times daily': 26}"
36381,treatment,medical cannabis,{'50 mg edibles': 1}
36382,treatment,medical cannabis,"{'40 mgs edibles': 1, '50 mg edibles': 1}"
36383,treatment,medical cannabis,{'40 mgs edibles': 2}
36384,treatment,medical cannabis,"{'40 mgs edibles': 94, '50 mg edibles': 119, '60 mg edibles': 9, '70 mg': 4, '80 mg': 1, '40 mg': 6, '40 mg edibles': 74, '30 mg edibles': 18, '30 mg': 1}"
36385,treatment,arthrotec,"{'1': 260, '2': 35}"
36386,treatment,strattera,"{'10 mg': 2, '40.0 mg': 1}"
36387,treatment,wellbutrin,"{'75 mg': 1, '1/2 of 75 mg': 2, '100mg': 1, '1 x 150 mg': 2, '150.0 mg': 1, '300mg': 1, '150mg': 1, '450': 1, '150 mg': 7, '100 mg': 1}"
36388,treatment,arthrotec,"{'1': 1, '2x 50mg': 1}"
36389,treatment,arthrotec,{'1': 1}
36390,treatment,gabapentin,{'1500 mg': 1}
36391,treatment,medical cannabis,{'40 mg edibles': 1}
36392,treatment,metafolin ,{'twice ': 40}
36393,treatment,cbd vape,{'as needed': 1}
36394,treatment,iron,{'1 pill ': 2}
36395,treatment,vitamin b12,{'1 pill ': 2}
36396,treatment,rest,{'1 hour': 1}
36397,treatment,levothyroxine,"{'50 mcg': 23, '175mcg': 1}"
36398,treatment,levothyroxine,"{'50 mcg': 1, '75 mcg': 1}"
36399,treatment,omeprazole,"{'1 x 40mg': 2, '2 x 1 pill': 1}"
36400,treatment,singulair,{'1 × 10mg': 2}
36401,treatment,carafate,{'1 Gm 4 x day': 2}
36402,treatment,trintellix,{'10mg': 2}
36403,treatment,wellbutrin xl,{'300 mg': 2}
36404,treatment,metformin,{'1500 mg': 1}
36405,treatment,naproxen,"{'2 x 500 mg': 1, '2x250mg': 2}"
36406,treatment,vitamin d3,{'25 µg': 1}
36407,treatment,glucophage,{'1 x 1000mg': 1}
36408,treatment,dicyclomine,{'1': 1}
36409,treatment,pain medicine,{'1': 1}
36410,treatment,vitamin b-12,{'1000 mcg': 1}
36411,treatment,caffeine,{'100.0 mg': 3}
36412,treatment,thc,"{'3 hits': 1, '7': 2}"
36413,treatment,neulactil,"{'5 mg': 3, '2.5mg': 11}"
36414,treatment,thyroxine,"{'100 micrograms': 2, '50 micrograms': 1, '100mcg': 1, '10mg': 23, '150 mcg': 3, '75.0 mcg': 34}"
36415,treatment,neulactil,"{'2.5mg': 1, '5 mg': 1}"
36416,treatment,amitriptyline,"{'40mg - night': 5, '50 mg ': 6}"
36417,treatment,aspirin,{'1200 mg': 11}
36418,treatment,pregabalin,"{'25 mg morning ': 9, '25mg am 75mg pm': 2}"
36419,treatment,cbd oil,{'.50 ml': 11}
36420,treatment,xanax,"{'0.25 mg': 1, '1 mg': 29, '2 x 1mg': 1, '1mg ': 4, '2x1mg': 6, '1mg': 1, '2x 1mg': 2}"
36421,treatment,effexor,{'2 x 75 mg': 5}
36422,treatment,ibuprofen,"{'2 x 200.0 mg': 1, '600 mg': 1}"
36423,treatment,omeprazole,{'40 mg': 35}
36424,treatment,tamsulosin,{'.4mg': 35}
36425,treatment,diazepam,"{'2 x 5 mg': 1, '2.0 mg': 8, '2.5 mg': 6, '5mg 2x day': 16, '1 x 5mg': 6}"
36426,treatment,ibuprofen,{'1 x 400mg': 70}
36427,treatment,advil cold and sinus,{'2': 1}
36428,treatment,ibuprofen 800,{'1': 1}
36429,treatment,biotin,"{'10,000mcg': 2, '5000 mcg': 1}"
36430,treatment,vitamin d,{'2 pills': 1}
36431,treatment,florinef,{'0.1 mg': 2}
36432,treatment,salt tablets,"{'3.0 tablet': 1, '1 tablet': 1}"
36433,treatment,celexa,{'40.0 mg': 1}
36434,treatment,daclofen,"{'1': 7, '2': 12}"
36435,treatment,b6,{'2 pills': 2}
36436,treatment,fluoxetine,{'40mg': 11}
36437,treatment,keppra,{'2 x 500.0 mg': 11}
36438,treatment,panadol,{'2 tablets': 11}
36439,treatment,b6,{'2 pills': 11}
36440,treatment,amitriptyline,"{'25.0 mg': 1, '25': 1}"
36441,treatment,lactulose,{'15mL': 1}
36442,treatment,omega-3,"{'2 x 1000mg': 1, '1.0 capsule': 6, '8000 mg': 1}"
36443,treatment,tumeric,"{'3 x 1000mg': 1, '2 x 100mg': 1, '1 capsule x 2': 8, '1000 mg a.m./1000 mg': 1}"
36444,treatment,omega-3,{'2 x 1000mg': 11}
36445,treatment,flector,{'1 patch': 5}
36446,treatment,linzess,"{'290 mg': 4, '1 pill ': 1, '145.0 mcg': 1}"
36447,treatment,ibuprofen,{'2 every 6 hours': 1}
36448,treatment,antibiotics,{'1 in morning': 1}
36449,treatment,vitamin c,{'2': 11}
36450,treatment,hydration,"{'64 oz. ': 3, '40 oz.': 1}"
36451,treatment,vitamin d3/k2,{'1 capsule': 3}
36452,treatment,excercise,"{'1 hour ': 10, '2 hours': 2, '10 min': 5, '30 min': 101, '1 x 10min': 1}"
36453,treatment,diclofenac,"{'50mg x 4': 1, 'topical': 1}"
36454,treatment,milk thistle,"{'1000 x 2': 1, '140 mg': 1, '3 pills 2x daily': 30, '3 capsules': 1}"
36455,treatment,vitamin c,"{'1000.0 mg': 1, '2 @ 1000 mg': 1, '1000mg': 3, '1 Tablet - AM/PM': 2, '2x 120 mg': 1, '2 pills 2x daily': 8, '2 capsules': 3, '2 capsules 2x/day': 1}"
36456,treatment,allergy shots,{'28 doses': 1}
36457,treatment,nortriptyline,"{'2 x 20mg': 1, '3 x 25mg': 5, '50 mg': 1}"
36458,treatment,paracetamol,"{'2 x 500mg': 3, '1 gram': 4, '1 pill x 3': 1}"
36459,treatment,nortriptyline,{'2 x 20mg': 2}
36460,treatment,cbd,{'1 drop': 1}
36461,treatment,water,"{'1/2 bottle': 1, '900.0 ml': 1}"
36462,treatment,epsom salt bath,{'20 min': 3}
36463,treatment,hydrocortisone,"{'10mg, 5mg': 9}"
36464,treatment,levothyroxine,"{'75 mcg': 1, '.75 mcg': 1}"
36465,treatment,fludrocortisone,{'0.05': 1}
36466,treatment,l-methylfolate,{'1 mg': 1}
36467,treatment,xanax,"{'2 x 1mg': 1, '. 50mg': 1, '0.25 mg': 5}"
36468,treatment,ambien cr,{'6.25': 1}
36469,treatment,citalopram,{'30.0 mg': 2}
36470,treatment,ranitidine,{'300.0 mg': 2}
36471,treatment,vitamin c,{'500.0 mg': 2}
36472,treatment,ranitidine,"{'300.0 mg': 2, '2 x 150.0 mg': 1, '150.0 mg': 2}"
36473,treatment,citalopram,"{'30.0 mg': 15, '1 x 30mg': 1}"
36474,treatment,ranitidine,{'300.0 mg': 16}
36475,treatment,vitamin a,{'10000.0 IU': 16}
36476,treatment,ibruprofen,"{'2 x 200mg': 6, '1 x 2 pills': 4}"
36477,treatment,heat packs,{'1': 1}
36478,treatment,electolyte drink,{'1': 1}
36479,treatment,heat packs,{'1': 26}
36480,treatment,coffee,{'1 cup': 26}
36481,treatment,vitamin d3,{'1 x spray': 26}
36482,treatment,multivitamin,{'1 tablet': 26}
36483,treatment,coq10,"{'1 pill ': 18, '1 pill': 8}"
36484,treatment,omega 3,{'1 capsule': 26}
36485,treatment,ibruprofen,"{'2 x 200mg': 18, '4 x 200mg': 8}"
36486,treatment,electolyte drink,"{'1': 20, '2': 6}"
36487,treatment,physio strengthing,{'1 set': 26}
36488,treatment,physio stretching,{'1 set': 26}
36489,treatment,yoga,{'10 min': 19}
36490,treatment,macrogol,{'2 sachets': 19}
36491,treatment,kegal exersises ,"{'3 sets': 7, '2 sets': 11}"
36492,treatment,meditation,"{'10 minutes': 12, '30min': 1, '3 minutes': 1}"
36493,treatment,yoga,{'10 min': 4}
36494,treatment,paracetamol,"{'2 x 250mg': 4, '8mg codeine': 20, 'codeine': 14}"
36495,treatment,ibruprofen,{'2 x 200mg': 4}
36496,treatment,heat packs,{'1': 4}
36497,treatment,electolyte drink,"{'1': 3, '2': 1}"
36498,treatment,physio strengthing,{'1 set': 4}
36499,treatment,physio stretching,{'1 set': 4}
36500,treatment,coffee,{'1 cup': 4}
36501,treatment,meditation,{'10 minutes': 4}
36502,treatment,omega 3,{'1 capsule': 4}
36503,treatment,macrogol,{'2 sachets': 4}
36504,treatment,kegal exersises ,{'2 sets': 4}
36505,treatment,green tea,{'1 cup': 1}
36506,treatment,green tea,{'1 cup': 6}
36507,treatment,quench (charcoal),{'2 capsules': 18}
36508,treatment,excedrin,"{'2 pills': 38, '1 pill ': 1}"
36509,treatment,naproxen,"{'1 220mg': 1, '2 x 500mg': 22, '2 x 220mg': 2}"
36510,treatment,celebrex,{'200mg': 1}
36511,treatment,fludrocortisone,{'1 mg': 1}
36512,treatment,propranolol,{'3 x 20mg': 1}
36513,treatment,align,{'1 pill ': 1}
36514,treatment,rabeprazole,{'10mg': 1}
36515,treatment,b12,{'400 mg': 1}
36516,treatment,water,{'1 btl 1/2': 1}
36517,treatment,ibuprofen,"{'7.5 ml': 22, '1 pill x2': 3, '3x 200mg': 3}"
36518,treatment,ciloxan drops,{'2 drops (both ears)': 22}
36519,treatment,calpol,{'10 ml': 7}
36520,treatment,tramacet,"{'1.0 pill': 7, '2.0 pill': 1, '4.0 pill': 1}"
36521,treatment,bromelain,"{'500mg': 2, '1 pill': 44}"
36522,treatment,singulair,{'50 mg': 2}
36523,treatment,bloodtransfusions,{'2 bags': 43}
36524,treatment,desferal,{'1000mg': 42}
36525,treatment,hydromorphone,{'1 mg prn': 1}
36526,treatment,gravol,{'1 tab ': 1}
36527,treatment,hydromorphone,{'1 mg prn': 6}
36528,treatment,reactine,{'20 mg bid': 6}
36529,treatment,hydrocortisone,"{'2 x 5 mg twice a day': 41, '5mg noon': 5, '10mg': 1}"
36530,treatment,pregnenolone,{'25 mg': 41}
36531,treatment,zoloft,"{'1 x 100mg': 17, '1 x 50': 24, '50 mg': 1}"
36532,treatment,liothyronine t3,"{'1 tablet 2 times a day no food 4 hours before': 6, '2 tabs AM, 1 PM': 23, '3 x 1, 2x1': 8}"
36533,treatment,estradiol,{'2 tabs': 29}
36534,treatment,betahistine,"{'16mg (1 pill)': 19, '16mg 4pills': 2, '16 mg 2pills': 15}"
36535,treatment,betamethasone,{'1dose': 30}
36536,treatment,betahistine,{'16mg (1 pill)': 1}
36537,treatment,herbal medicine,{'4x5ml': 1}
36538,treatment,motrin,"{'600 mg': 1, '800mg ': 3}"
36539,treatment,motrin,{'600 mg': 4}
36540,treatment,zyrtec,{'10 mg': 84}
36541,treatment,methylprednisolone,{'5 mg': 1}
36542,treatment,hydration,"{'48 oz': 1, '64 oz. ': 1}"
36543,treatment,adderall,{'1 x 15': 1}
36544,treatment,cyproheptadine,"{'2 mg': 1, '4 miligrams': 1}"
36545,treatment,promethazine,"{'1.5x25mg': 1, '10mg': 1}"
36546,treatment,panadol,{'2 every 4 hours': 5}
36547,treatment,ibuprofen,{'400 mg': 3}
36548,treatment,paracetamol,{'(2 caps) x 2': 3}
36549,treatment,paracetamol,"{'(2 caps) x 2': 1, '1 gram': 1}"
36550,treatment,acetaminophen,"{'2 x 1000 mg': 1, '2000 mg': 1}"
36551,treatment,indomethacin,"{'4x50': 1, '200mg x 2': 1}"
36552,treatment,metoprolol,"{'2x50': 1, '3x50mg': 1}"
36553,treatment,wrist braces,{'both': 2}
36554,treatment,lorazapam,"{'3mg': 1, '4mg': 1}"
36555,treatment,diclofenac gel,"{'1 squeeze': 1, 'wrists': 1}"
36556,treatment,evening primrose oil 3g,{'3000mg': 2}
36557,treatment,acetaminophen,"{'2 x 1000 mg': 3, '1000 mg': 9, '2x1000mg': 1, '1500mg': 33, '1000mg x2': 1, '2000mg': 2, '2000 mg': 3, '2500mg': 2, '3000 mg': 5, '3500mg total': 1, '2x500mg': 4}"
36558,treatment,indomethacin,"{'200 mg ': 10, '200mg': 7, '50 mg 3x': 1, '200mg x 2': 23, '200mg x 3': 1, '250mg': 2, '3 x 50mg': 3, '150mg ': 12, '100mg x 2': 2, '100mg': 1}"
36559,treatment,wrist braces,"{'both': 54, 'right': 4, 'night': 1}"
36560,treatment,lorazapam,"{'2mg': 13, '4mg': 30, '3mg': 11, '5mg': 6}"
36561,treatment,evening primrose oil 3g,{'3000mg': 60}
36562,treatment,acetaminophen,"{'2 x 1000 mg': 1, '1000 mg': 1}"
36563,treatment,indomethacin,{'200mg': 2}
36564,treatment,metoprolol,"{'3x50mg': 1, '2x50mg': 1}"
36565,treatment,mylanta,{'2 tbsp': 2}
36566,treatment,lorazapam,"{'4mg': 1, '2mg': 1}"
36567,treatment,picot,{'1 packet': 2}
36568,treatment,celebrex,{'2x200mg': 1}
36569,treatment,wrist braces,{'both': 1}
36570,treatment,msir,{'15mg': 1}
36571,treatment,diclofenac gel,"{'wrists': 52, 'wrists, shoulders, elbows': 1, 'wrists, hands': 1, 'wrists, hands, elbows': 1, 'wrists, l ankle': 2, 'l ankle': 1}"
36572,treatment,picot,"{'1 packet': 3, '2': 44}"
36573,treatment,mylanta,"{'2 tbsp': 1, 'twice': 43, 'once': 2}"
36574,treatment,bromelain,"{'500mg': 2, '500mg x2': 44, '140mg x 2': 1, '300mg': 1}"
36575,treatment,quercetin,"{'500 mg': 1, '500mg x 2': 44, '150mg': 1}"
36576,treatment,diclofenac gel,{'wrists': 2}
36577,treatment,acetaminophen,"{'1000 mg': 1, '1500mg': 1}"
36578,treatment,bromelain,{'500mg x2': 2}
36579,treatment,celebrex,"{'200mg am': 1, '3x200mg': 1}"
36580,treatment,indomethacin,"{'200mg': 1, '150mg ': 1}"
36581,treatment,metoprolol,"{'2x50mg': 1, '3x50mg': 1}"
36582,treatment,quercetin,{'500mg x 2': 1}
36583,treatment,asprin,{'240mg': 1}
36584,treatment,famotidine,"{'10mg': 41, '2x10mg': 1}"
36585,treatment,metoprolol,"{'2x50mg': 1, '3x50mg': 2}"
36586,treatment,wrist braces,{'both': 3}
36587,treatment,diclofenac gel,{'wrists': 3}
36588,treatment,bromelain,"{'500mg x2': 2, '500mg': 1}"
36589,treatment,indomethacin,{'200mg x 2': 3}
36590,treatment,quercetin,{'500mg x 2': 3}
36591,treatment,evening primrose oil 3g,{'3000mg': 3}
36592,treatment,zomig,"{'2.5 mg': 44, '5.0 mg': 1}"
36593,treatment,mylanta,{'twice': 1}
36594,treatment,zomig,{'2.5 mg': 1}
36595,treatment,bromelain,{'500mg x2': 1}
36596,treatment,celebrex,{'200mg x2': 1}
36597,treatment,zyrtec,{'10 mg ': 1}
36598,treatment,picot,{'2': 1}
36599,treatment,msir,{'15mg': 11}
