~id, ~label, dosage:String
pregabalin,Treatment,"{'2 x 300mg': 1, '1 x 150mg': 1}"
quinine,Treatment,{'1 x 200mg': 1}
lofepramine,Treatment,{'2 x 70mg': 1}
clonazepam,Treatment,"{'2mg bedtime': 2, '1.5 mg': 1, '0.5 mg': 1, '1mg': 1}"
panamax,Treatment,{'2 tablets': 4}
panamax,Treatment,{'2 tablets': 1}
modafinil,Treatment,{'2 x 200.0 mg': 1}
caffeine,Treatment,"{'2 espresso': 1, '1 cup coffee': 2}"
cbd cream,Treatment,"{'x1': 4, '2 applications': 1}"
elbow joint ache,Symptom,
arm aches,Symptom,
shoulder ache,Symptom,
lack of thirst,Symptom,
smelly poo,Symptom,
debilitating sleep inertia,Symptom,
acid indigestion,Symptom,
hot stomach,Symptom,
neurofen plus,Treatment,"{'4 pills': 1, '2 pills': 67, 'x2': 64}"
sertraline 50mg,Treatment,{'1 x 50mg': 68}
mindlab pro,Treatment,{'2 pills': 68}
vitamin d oral spray,Treatment,{'1 squirt': 26}
magnesium,Treatment,"{'1 squirt': 65, '4 tablets': 311, '400mg': 15, '400.0 mg': 1, '4oomg': 2, '2g': 4, '375 mg': 164, '1 X 375mg': 1, '2 pills': 16, '2 x 400.0 mg': 2, 'x3': 64}"
acidophilus and bifidus complex,Treatment,{'2 pills': 55}
circular thoughts,Symptom,
sertraline 100mg,Treatment,{'100mg': 31}
vivid restless dreams,Symptom,
grumbling stomach,Symptom,
benadryl,Treatment,"{'tiny bit': 1, '2 x 25mg': 2}"
nose spray,Treatment,{'2': 4}
nose spray,Treatment,{'2': 1}
immodium,Treatment,"{'1 x 2 tablets': 1, '2': 2, '1': 2, '2 tablets': 1}"
range of motion,Symptom,
pain medication,Treatment,{'50 mg tramadol': 1}
armour thyroid,Treatment,{'75 mg': 1}
cbd capsule,Treatment,{'100 mg': 1}
cellcept,Treatment,"{'2x500': 6, '500mg': 9}"
fish oil,Treatment,{'2 capsules': 6}
magnesium,Treatment,{'2 tablets ': 6}
vitamin d,Treatment,{'1 pill ': 6}
abilify,Treatment,{'10.0 mg': 2}
naproxen,Treatment,{'500.0 mg': 2}
abilify,Treatment,"{'10.0 mg': 3, '4mg': 2}"
compazine,Treatment,{'10mg': 16}
zofran,Treatment,{'2 x 4.0 mg': 16}
ivig,Treatment,{'20 g': 16}
acetaminophen,Treatment,"{'1000 mg': 2, '2 pills': 2}"
motrin,Treatment,"{'800mg ': 3, '800 mg': 1}"
flexeril,Treatment,"{'5 mg': 2, '10 mg': 1}"
compazine,Treatment,{'10mg': 1}
zofran,Treatment,{'2 x 4.0 mg': 1}
ivig,Treatment,{'20 g': 1}
synthroid,Treatment,"{'50.0 mcg': 1, '25 mcg': 1, '.025mg': 2, '.25 mcg': 1, '75.0 mcg': 4, '.88mcg': 1, '150.0 mcg': 74, '50mcg': 1}"
synthroid,Treatment,"{'50.0 mcg': 2, '.50 mcg': 23}"
dhea,Treatment,"{'25mg': 1, '10mg': 1, '1x25': 1}"
bupropion,Treatment,{'150 mg': 5}
fluvoxamine,Treatment,{'150mg': 5}
levocetirizine,Treatment,{'5.0 mg': 5}
junel,Treatment,{'1/20': 5}
fexofenadine,Treatment,{'120mg': 461}
magnesium,Treatment,"{'250 mg': 28, '375 mg': 311, '300 mg': 8}"
salbutamol,Treatment,"{'2 puffs': 109, '1 puff': 198, '4 puffs': 30, '3 puffs': 91, '6 puffs': 5, '5 puffs': 10, '7 puffs': 2, '2 puffs ': 16}"
fostair,Treatment,{'2 100/6 puffs twice a day': 38}
doxycycline,Treatment,{'100 mg': 10}
hydroxocobalamin,Treatment,{'1ml injection': 458}
mesalazine,Treatment,"{'2mg': 25, '4mg': 12}"
prednisolone,Treatment,"{'40mg': 7, '35mg': 7, '30mg': 7, '25mg': 7, '20mg': 7, '15 mg': 7, '10mg': 7, '5mg': 15}"
entocort,Treatment,"{'9mg': 28, '6mg': 45, '3mg': 150}"
clarithromycin,Treatment,"{'2 x 250mg': 28, '1 x 250mg': 127}"
modulen,Treatment,"{'40ml': 1, '80ml': 1, '120ml': 1, '190ml': 121}"
ginseng,Treatment,{'75mg': 174}
vitamin d,Treatment,{'2000 IU': 1}
gabapentin,Treatment,{'am 1200mg dose': 4}
tramadol,Treatment,{'1 x 150mg': 4}
omega 3,Treatment,{'1 capsule': 1}
loratidine,Treatment,"{'1 × 10mg': 1, '10 mg': 8}"
cocodamol,Treatment,"{'30/500mg x2': 1, '1 x 8/500': 1, '1 morning': 1}"
morphine,Treatment,{'2 x 5': 1}
nap,Symptom,
amitiza,Treatment,{'24 mcg': 1}
diclofenac,Treatment,{'1 x 75 mg': 1}
norflex,Treatment,{'1 x 100mg ': 1}
zofran,Treatment,"{'1 x 4mg every 8 hours': 1, '4.0 mg': 3}"
antidepressant,Treatment,{'25mg': 1}
methotrexate,Treatment,"{'20 mg': 1, '0.6 ml': 1, '15mg': 1}"
calcium,Treatment,{'1200 mg': 1}
folic acid,Treatment,{'1mg': 2}
hydroxychloroquine,Treatment,"{'200mg': 1, '2 x 200mg x w/ bf': 20}"
calcium,Treatment,"{'1200 mg': 6, '600mg': 1}"
ropinirole,Treatment,{'1 mg': 6}
excedrin,Treatment,{'1 pill ': 1}
citalopram,Treatment,"{'20.0 mg': 4, '1 x 20mg +1 x 10mg daily in the morning': 8}"
ramipril,Treatment,{'1.25mg': 1}
vitamin b complex,Treatment,"{'400.0 mg': 2, '1.0 capsule': 1}"
silica,Treatment,{'875.645 mg': 1}
arthrotec,Treatment,{'75.0 mg': 1}
cymbalta,Treatment,"{'60.0 mg': 1, '90mg': 1}"
muted orgasm,Symptom,
genital numbness,Symptom,
st john's wort,Treatment,{'300mg': 8}
wellbutrin,Treatment,{'150mg': 10}
cbd oil,Treatment,"{'8mg 3x': 4, '8mg': 6}"
st john's wort,Treatment,"{'300mg': 7, '300mg x2': 1}"
cbd oil,Treatment,"{'8mg 3x': 1, '8mg': 8, '6mg': 2, '.25ml = 31.5 mg TID': 1, '20mg': 4, '30mg': 77, '80mg': 8, '60mg': 10, '75mg': 13, '.3 ml': 1, '.25ml': 1, '12 drops ': 1}"
zonegran,Treatment,{'50': 3}
zonegran,Treatment,{'50': 8}
physio,Treatment,{'1.0 session': 11}
physio,Treatment,{'1.0 session': 1}
mirabegron,Treatment,{'1 x 25mg twice': 11}
vitamin d drops,Treatment,{'4 drops': 11}
curcumine,Treatment,{'1000mg': 11}
oxycontin,Treatment,{'10mg 2x daily': 1}
pain medicine,Treatment,{'20.0 mg': 1}
amytriptaline,Treatment,{'10 mg': 1}
cetirizine,Treatment,"{'1 x 20mg': 1, '10mg': 13, '2 x 10 mg': 2}"
famotidine,Treatment,"{'1 x 20mg': 4, '20 mg': 13}"
adderall,Treatment,"{'1 x 15': 2, '20 mg': 15, '30mg': 1, '25mg': 2, '20mg': 1, '1 x 20mg': 2}"
prozac,Treatment,"{'10 mg AM': 2, '40 mg': 16, '10 mg': 6}"
overly affectionate,Symptom,
precise routine / order,Symptom,
difficulty with transitions,Symptom,
wobbly legs / head,Symptom,
pain sensitivity ,Symptom,
probiotics,Treatment,{'1 tablet': 44}
amoxicillin,Treatment,"{'1 x 6.25': 2, '2 x 6.25': 1, '2 x 6.2': 1, '2 x 5ml x 250mg': 1, '3x 5ml x 250mg amoxicillin': 1, '2x5ml': 6, '1 x 5ml x 250mg amoxicillin': 1, '3 x 5ml x 250mgs': 16, '1 pill': 3, '500mg bid': 1, '2x500 bid': 2, '2 x 250mgs': 3}"
bactrim,Treatment,"{'1x5ml': 1, '2x5ml': 5, '500.0 1': 3}"
multivitamin,Treatment,"{'1 tablet': 4, '1 Tablet/day': 2, '1 tablet daily': 17}"
augmentin,Treatment,{'2x5ml': 2}
azithromycin,Treatment,{'1x5ml': 2}
bactrim,Treatment,{'2x5ml': 2}
motrin,Treatment,{'3x7.5ml': 2}
multivitamin,Treatment,{'1 tablet': 2}
probiotics,Treatment,"{'1 tablet': 2, '.16 g': 1}"
levothyroxine,Treatment,{'88mcg': 1}
escitalopram,Treatment,{'20mg': 3}
mirtazapine,Treatment,{'7.5mg': 3}
venlafaxine,Treatment,{'150 mg': 1}
amitryptiline,Treatment,"{'60 mg': 1, '1 x 30': 28}"
circadin,Treatment,{'4 mg': 1}
gurgles,Symptom,
stomach rash,Symptom,
scapula sublux right,Symptom,
vitamin d3,Treatment,{'1 x 3000iu': 40}
cbd oil,Treatment,{'10mg': 38}
bupropion,Treatment,"{'150 mg': 3, '2 x 150.0 mg': 31}"
bronchial cough,Symptom,
vitamin d3,Treatment,"{'1 x 3000iu': 8, '1000mg': 14}"
bupropion,Treatment,{'2 x 150.0 mg': 8}
cbd oil,Treatment,"{'10mg': 8, '0.7 ml': 36, '0.4 ml': 1, '0.8': 1}"
balsalazide,Treatment,{'3 morning and night': 1}
cbd vape,Treatment,"{'3': 1, '3x': 1}"
curcumin,Treatment,"{'3': 2, '1': 1, '2': 1, '2 capsules': 1, '1 capsule': 4}"
suboxone,Treatment,{'1': 9}
voltaren,Treatment,"{'1 x 75 mg': 6, '2 x 75mg': 3}"
ibuprofen 400mg,Treatment,"{'3x 400mg ': 2, '2': 1, '2x400mg': 5, '4x400mg': 1, '1x 400mg': 1}"
food getting stuck ,Symptom,
runs,Symptom,
swollen partoid glands ,Symptom,
nexium,Treatment,"{'40 mg x 2': 1, '1 x 20mg': 1}"
advil,Treatment,{'1 x 3 tablets': 27}
lexapro,Treatment,"{'5 mg': 12, '10 mg ': 5}"
exertional fatigue,Symptom,
zofran,Treatment,"{'4.0 mg': 2, '1 x 4mg': 1, '2 x 4mg': 2, '1 tablet': 1}"
zofran,Treatment,"{'4.0 mg': 4, '1-2 x 4mg every six hours ': 2, '1x 4mg ': 1, '1 tablet': 94, '2 tablets': 45, '1 x 4mg': 2}"
wellbutrin,Treatment,"{'150.0 mg': 2, '300 mg': 1}"
bentyl,Treatment,{'3x 20mg': 1}
colestid,Treatment,"{'4 grams': 1, '4g': 1}"
lexapro,Treatment,"{'10mg': 1, '10.0 mg': 1}"
promethazine,Treatment,{'1x25mg': 10}
propranolol,Treatment,{'10mg bid': 1}
zolmitriptan,Treatment,{'5 mg': 10}
vitamin d3,Treatment,"{'1 x 5,000 iu': 1, '1 x 2000 IU': 10}"
diphenhydramine,Treatment,"{'25mg x2': 1, '12.5 mg': 3}"
lexapro,Treatment,"{'10mg': 1, '1 X 10': 10}"
oxycodone,Treatment,"{'2.5 mg': 1, '5.0 mg': 3, '5 mg x 2': 2, '2x20mg': 1}"
promethazine,Treatment,"{'2x 25mg': 1, '1x25mg': 1, '1.5x25mg': 1, '12.5 mg': 1, '1 at 3:30pm': 1, '25.0 mg': 1, '1': 1}"
zolmitriptan,Treatment,{'5 mg': 1}
zolmitriptan,Treatment,{'5 mg': 7}
promethazine,Treatment,"{'1x25mg': 7, '25.0 mg': 1}"
tylenol,Treatment,{'500.0 mg': 1}
glucosamine,Treatment,{'1 capsule': 24}
voltaren,Treatment,"{'2 x 75mg': 23, '1 x 75 mg': 1}"
omeprazole,Treatment,"{'10mg': 1, '1 pill ': 10, '1 x 20mg': 148, '2 x 20.0 mg': 2, '2 caps': 2, '1 x 40mg': 7}"
ice pick pain,Symptom,
claritin,Treatment,{'1 x 10 mg': 1}
sertraline,Treatment,{'1 x 25mg': 1}
nexium,Treatment,"{'1 x 40m': 2, '20mg': 1, '2 x 40.0 mg': 2, '1 x 40mg': 1}"
mestinon,Treatment,{'30 mg x 1': 2}
lorazepam,Treatment,{'0.5 mg x 2': 2}
lyrica,Treatment,{'100mg 2x daily': 2}
vitamin d3,Treatment,{'10000 IU': 2}
lower left back ,Symptom,
right ankle arthritis ,Symptom,
vitamin c,Treatment,"{'3000.0 mg': 1, '1 Swisse Tablet': 1}"
ativan,Treatment,{'0.5 mg': 3}
vitamin b12,Treatment,{'1 tablet': 3}
vitamin d,Treatment,{'.25': 3}
vitamin c,Treatment,{'3000.0 mg': 3}
probiotic,Treatment,{'3 tabs': 3}
multivitamin,Treatment,{'1 Tablet/day': 3}
apprehension,Symptom,
melatonin,Treatment,{'1 x 5.0 mg': 1}
zoloft,Treatment,{'100mg': 1}
dulera,Treatment,{'2 puffs 2x a day': 3}
spiky heart rate,Symptom,
biotin,Treatment,"{'10,000mcg': 142, '5,000 mcg': 3}"
turmeric,Treatment,"{'1 pill ': 18, '3 x 500 mg': 2, '6 x 400mg': 123, '500mg': 1}"
cbd oil,Treatment,"{'.5 ml ': 18, '1 dose': 1}"
perdnisone,Treatment,{'5mg 1 x day': 18}
fluoxetine,Treatment,{'1 x 20mg': 13}
fiber,Treatment,{'1 scoop': 1}
biocidin,Treatment,{'3 drops': 1}
magnesium,Treatment,{'7 pills': 1}
fluoxetine,Treatment,"{'1 × 10mg': 1, '10 mg ': 1, '30 mg': 2}"
colchicine,Treatment,{'1 tabl': 5}
excercise,Treatment,{'1 hour ': 6}
nexium,Treatment,{'10.0 mg': 7}
singulair,Treatment,{'10.0 mg': 7}
tylenol pm,Treatment,{'2 pills': 7}
ranitidine,Treatment,"{'2 x 150.0 mg': 33, '300 mg': 26, '1 x 150mg': 2, '150.0 mg': 45, '75 mg': 137, '1 in am ': 1}"
vitamin b complex,Treatment,"{'1 capsule': 18, '1.0 capsule': 35, '1 tablet': 2}"
ginko biloba,Treatment,{'4000 mg': 18}
extra strength tylenol nighttime,Treatment,{'2 x 500mg': 18}
extra strength tylenol,Treatment,"{'2x 500mg': 15, '1000mg': 1}"
cymbalta,Treatment,{'1 30mg': 1}
vitamin b complex,Treatment,{'1 capsule': 1}
ginko biloba,Treatment,{'4000 mg': 1}
extra strength tylenol nighttime,Treatment,{'2 x 500mg': 1}
ginko biloba,Treatment,{'4000 mg': 2}
vitamin b complex,Treatment,"{'1 capsule': 3, '1.0 capsule': 12, '1 tablet': 1, '1 pill ': 2, '1 capsule ': 19, '1.0 tablet': 31, '2 x 1.0 tablet': 1, '2 x 1.0 capsule': 3}"
extra strength tylenol nighttime,Treatment,"{'1 x 500mg': 1, '2 x 500mg': 1}"
extra strength tylenol,Treatment,"{'2x 500mg': 14, '1': 3, '1000mg': 2}"
extra strength tylenol nighttime,Treatment,"{'2 x 500mg': 11, '1 x 500mg': 6}"
vitamin b complex,Treatment,"{'1 capsule': 19, '1 tablet': 4}"
ginko biloba,Treatment,{'4000 mg': 17}
blue feet,Symptom,
cymbalta,Treatment,{'2 x 20 mg': 1}
tramadol,Treatment,"{'1 x 50mg': 1, '19-2': 1}"
tramadol,Treatment,"{'1 x 50mg': 1, '1 x 50mg twice': 1}"
hematochezia,Symptom,
hip pain - early morning,Symptom,
hip pain - rest of day,Symptom,
cold attacks,Symptom,
prednisone,Treatment,"{'.5mg': 1, '50 mg': 1, '5.0 mg': 1}"
freezing cold,Symptom,
weeping,Symptom,
elidel,Treatment,{'am': 1}
tacrolimus,Treatment,{'pm': 1}
novaminsulfon,Treatment,{'20 drops': 5}
dolormin,Treatment,{'400mg': 3}
amitiza,Treatment,"{'24 mcg': 1, '8 mcg/2 x day': 21}"
guanfacine,Treatment,"{'2mg': 1, '1mg': 17}"
asacol,Treatment,"{'3 pills': 11, '2 x 800mg': 2, '4800.0 mg': 5, '2.0 pill': 4, '4 800 mg tabs': 7, '2000 mg': 2, '3 tablets': 3, '6 tablets': 1, '4 x 800mg': 50, '6 x 800 mg': 21, '12 ': 3}"
excedrin,Treatment,{'2 pills': 5}
pristiq,Treatment,{'100 mg': 8}
aleve,Treatment,"{'2 in AM': 2, '1 pill ': 1}"
baclofen,Treatment,{'1 tab': 1}
aleve,Treatment,{'2 in AM': 1}
aleve,Treatment,{'2 in AM': 7}
optivite pmt,Treatment,{'4': 2}
optivite pmt,Treatment,"{'4': 15, '2': 26}"
cup of calm tea,Treatment,"{'2 cups': 1, '1 cup': 40}"
passionflower tea,Treatment,{'1 cup': 5}
optivite pmt,Treatment,"{'2': 5, '4': 1}"
cup of calm tea,Treatment,{'1 cup': 6}
zen wellness,Treatment,{'2': 39}
exercise - cardio,Treatment,{'zumba': 38}
achy hip,Symptom,
night-sweats ,Symptom,
menses,Symptom,
headache symptom,Symptom,
moon cycle tea,Treatment,{'2 cups': 34}
exercise - cardio,Treatment,{'zumba': 5}
moon cycle tea,Treatment,{'2 cups': 5}
zen wellness,Treatment,{'2': 5}
passionflower tea,Treatment,{'1 cup': 26}
ashwagandha,Treatment,"{'2': 18, '1 capsule': 2}"
ashwagandha,Treatment,{'2': 3}
ashwagandha,Treatment,{'2': 1}
passionflower tea,Treatment,{'1 cup': 1}
zen wellness,Treatment,{'2': 2}
exercise - cardio,Treatment,{'zumba': 2}
cup of calm tea,Treatment,{'1 cup': 2}
moon cycle tea,Treatment,{'2 cups': 1}
exercise - cardio,Treatment,"{'zumba': 74, 'elliptical': 9, 'treadmill': 3, 'treadmill ': 27}"
optivite pmt,Treatment,"{'4': 38, '2': 4}"
zen wellness,Treatment,{'2': 1}
cup of calm tea,Treatment,{'1 cup': 1}
meditation,Treatment,"{'evening': 6, 'morning ': 1, 'evening ': 2}"
migrelief,Treatment,{'1': 2}
taurine,Treatment,{'2000mg': 2}
progesterone cream,Treatment,"{'20 mg': 3, '60 mg': 1, '1 cm': 1}"
metoprolol,Treatment,{'.5': 1}
temperature,Treatment,{'97.18 ': 1}
maca,Treatment,"{'500 mg': 3, '1000': 1}"
bio-kult,Treatment,{'1': 3}
caprylic acid,Treatment,{'6': 3}
percocet,Treatment,{'1 x 5/325mg': 2}
some pain,Symptom,
exercise asthma ,Symptom,
anti-depressants,Treatment,{'20 mg': 4}
pain killers,Treatment,{'4 paracetamol and ibuprofen': 4}
antibiotics,Treatment,{'2 m 2 N': 1}
multivitamin liquid,Treatment,{'5ml': 1}
multivitamin liquid,Treatment,{'5ml': 27}
b6,Treatment,"{'1 tablet': 27, '100mg AM': 1, '2x 25mg': 1, '200mg': 4}"
buspar,Treatment,{'10mg 2x a day': 1}
claritin,Treatment,"{'1 pill ': 4, '2x10mg': 1}"
inderal,Treatment,{'10.0 mg': 1}
norco,Treatment,{'1 pill ': 2}
buspar,Treatment,{'10mg 2x a day': 2}
inderal,Treatment,{'10.0 mg': 2}
topamax,Treatment,{'150': 2}
enbrel,Treatment,{'50mg': 1}
methotrexate,Treatment,"{'2.5 mg': 1, '15 1 x week': 1}"
floradix,Treatment,{'20 ml': 1}
magnesium spray,Treatment,{'3 sprays': 1}
yogurt,Treatment,{'1 yogurt': 1}
probiotics,Treatment,"{'1 capsule': 91, '3 capsules': 2, '5 billion colonies': 2, '1 capsule ': 1, '150 billion': 2, '.08 g': 4, '.16 g': 85, '1': 1, '2.0 capsule': 1}"
full dislocation,Symptom,
subluxation of another joint,Symptom,
patella subluxation,Symptom,
evening cravings,Symptom,
grouchy stress ,Symptom,
puffy feet,Symptom,
jealous of colleagues,Symptom,
hip exercises,Treatment,{'15 minutes': 4}
body blues,Symptom,
hip exercises,Treatment,{'15 minutes': 40}
night aches,Symptom,
hip exercises,Treatment,{'15 minutes': 2}
stretching,Treatment,"{'10 min': 1, '30.0 minutes': 33}"
spinning,Treatment,{'45 min': 34}
stretching,Treatment,{'30.0 minutes': 3}
spinning,Treatment,{'45 min': 3}
ran,Treatment,{'1h': 3}
ran,Treatment,{'1h': 32}
garlic,Treatment,{'1': 32}
chlorzoxazone,Treatment,{'250 mg': 4}
chlorzoxazone,Treatment,{'250 mg': 1}
morphine,Treatment,{'15mg slow release': 1}
lanzoprazole,Treatment,{'1x30mg': 1}
chlorzoxazone,Treatment,{'250 mg': 14}
morphine,Treatment,{'15mg slow release': 13}
sertraline,Treatment,{'1 x 150mg': 14}
lanzoprazole,Treatment,{'1x30mg': 13}
cocodamol,Treatment,"{'2 pills x 1': 2, '1 x 30/500': 1}"
breathlessness when excercising,Symptom,
twitches,Symptom,
norco,Treatment,{'3 pills': 4}
norco,Treatment,"{'3 pills': 9, '2 x 2.5 mg': 1, '1.5 pill': 3, '1 pill': 7, '2 x 5.0 mg': 2, '3 x 5mg': 1, '0.5 pill': 2}"
norco,Treatment,{'3 pills': 1}
ranitidine,Treatment,{'150mg': 1}
taurine,Treatment,{'500mg': 1}
taurine,Treatment,"{'500mg': 4, '2000mg': 1}"
l-tryptophan,Treatment,{'500mg NOON': 1}
b6,Treatment,{'100mg AM': 3}
l-tyrosine,Treatment,{'500mg AM': 3}
breathing exercises,Treatment,{'20 minutes': 1}
cbd oil,Treatment,"{'1 dose': 1, '15 drops': 1, '2 sprays': 1}"
prenatal vitamin,Treatment,{'2 capsules': 1}
hip numbness,Symptom,
knee give out,Symptom,
magnesium,Treatment,"{'400mg': 3, '0.6g': 4}"
coq10,Treatment,"{'300mg ': 3, '100.0 mg': 1}"
b2,Treatment,{'400mg': 3}
cymbalta,Treatment,"{'40mg': 2, '60mg': 1, '20 mg': 4, '120.0 mg': 2, '2 x 20 mg': 1, '1x 30 mg': 8}"
ambien,Treatment,"{'5mg': 1, '.5 mg': 11, '1 pill': 1}"
cymbalta,Treatment,{'60mg': 1}
ambien,Treatment,{'5mg': 1}
physical therapy,Treatment,{'cut down': 6}
dhea,Treatment,{'1 pill ': 28}
hydrocortisone,Treatment,"{'10mg, 7.5mg, 5mg': 28}"
pressure pain,Symptom,
plurality,Symptom,
the stuck,Symptom,
ibuprofen,Treatment,"{'600.0 mg': 6, '2 x 600.0 mg': 2}"
coffee,Treatment,"{'3.0 cup': 2, '2 x 3.0 cup': 4}"
hot flush,Symptom,
adderall,Treatment,{'1 × 10mg': 1}
caffeine,Treatment,"{'260 mg': 1, '200 mg': 77}"
lexapro,Treatment,{'1x20': 3}
lexapro,Treatment,{'1x20': 1}
naproxen,Treatment,{'1 tablet': 1}
vitamin c,Treatment,{'1 x 500mg': 1}
ibuprofen,Treatment,{'2 x 200mg': 3}
zantac,Treatment,"{'1x75mg': 2, '1 tablet every 12 hours': 1}"
zofran,Treatment,"{'1 x 4mg': 2, '1 x 4mg every 8 hours': 1}"
meclizine,Treatment,{'.5': 1}
diphenhydramine,Treatment,"{'25.0 mg': 3, '12.5 mg': 1}"
norco,Treatment,"{'5 x 5.0 mg': 1, '5.0 mg': 1}"
ondansetron,Treatment,"{'3 x 4.0 mg': 1, '1 x 4mg': 6}"
promethazine,Treatment,"{'4 x 25.0 mg': 1, '25.0 mg': 1, '12.5 mg': 1, '2 x 25 mg': 2}"
norco,Treatment,"{'30.0 mg': 1, '5.0 mg': 1, '10.0 mg': 1, '2 x 2.5 mg': 1, '2 x 5.0 mg': 1, '2 x 20.0 mg': 1}"
ondansetron,Treatment,"{'4.0 mg': 2, '2.0 mg': 2, '3 x 4.0 mg': 1}"
promethazine,Treatment,"{'12.5 mg': 1, '25.0 mg': 1}"
diphenhydramine,Treatment,"{'12.5 mg': 1, '25.0 mg': 1}"
ondansetron,Treatment,"{'3 x 4.0 mg': 3, '1 x 4mg': 3, '2 x 4mg': 1, '1 pill ': 1}"
norco,Treatment,"{'3 pills': 1, '3.5 pills': 1, '5.0 mg': 1}"
bleeding after sex,Symptom,
magnesium,Treatment,"{'750mg': 21, '58mg': 53}"
tumeric,Treatment,"{'1 capsule': 21, '2 x 500 mg': 1}"
movicol,Treatment,{'25mls': 21}
lions mane,Treatment,{'1 capsule': 21}
arginine & citrulline,Treatment,{'500mg/250mg': 21}
circadin,Treatment,{'6 mg': 1}
circadin,Treatment,{'6 mg': 3}
novaminsulfon,Treatment,{'35 drops': 1}
scared,Symptom,
tylenol arthritis,Treatment,{'2 X 650mg': 3}
muscle ,Symptom,
insomia,Symptom,
hydrocodone,Treatment,{'1 tablet': 2}
gabapentin,Treatment,"{'10 x 300mg': 1, '1 x 600mg': 1, '1200 mg': 1}"
clentching pain,Symptom,
pain when deep breathing,Symptom,
ibuprofen,Treatment,"{'1 pill x 4': 1, '2 x 200': 2, '4 x 800 mg': 1, '2 x 200 mg': 32, '3 x 200 mg': 73, '4 x 200 mg': 4, '4 x 200mg': 1, '1-3 x 600mg': 1}"
vicodin,Treatment,{'1 tablet': 1}
prednisone,Treatment,"{'60 mg': 3, '50 mg': 1, '40 mg': 4, '30 mg': 3, '20 mg': 2, '10 mg ': 30}"
keppra,Treatment,"{'3000 mg': 1, '500 mg XR': 5, '750mg': 40}"
breathing spasm,Symptom,
muscle relaxer,Treatment,{'.5 pill': 2}
poor motor skills,Symptom,
montelukast,Treatment,"{'10 mgs': 1, '10 mg': 6}"
benedryl,Treatment,{'40 mg': 1}
montelukast,Treatment,{'10 mgs': 1}
pepcid,Treatment,{'10 mg x 2': 4}
montelukast,Treatment,"{'10 mgs': 5, '10 mg x 2': 1}"
pepcid,Treatment,"{'10 mg x 2': 5, '1 ': 3}"
benedryl,Treatment,{'40 mg': 5}
montelukast,Treatment,{'10 mgs': 5}
pepcid,Treatment,{'10 mg x 2': 5}
zolpidem,Treatment,{'10.0 mg': 3}
wellbutrin xl,Treatment,"{'3 x 150mg': 1, '300mg': 2}"
advil,Treatment,"{'2 X 600 Mg': 2, '1 x 400 mg': 54}"
wellbutrin xl,Treatment,{'3 x 150mg': 2}
synthroid,Treatment,{'.125': 2}
adderall,Treatment,"{'30.0 mg': 3, '1 x 10mg': 3}"
gluten free diet,Treatment,"{'no dose': 3, '24/7': 34, '1.0 Hours': 6}"
psychologist,Treatment,{'60.0 minutes': 3}
colace,Treatment,{'3 pills': 1}
iron,Treatment,"{'1 pill ': 3, '150mg': 2, '1.0 tablet': 1}"
ibuprofen,Treatment,{'2 x 500mg': 1}
salt tablets,Treatment,{'3.0 tablet': 1}
corlanor,Treatment,{'2 x 5 mg': 1}
salt tablets,Treatment,"{'3.0 tablet': 20, '1 tablet': 3, '2.0 tablet': 3, '10mg x3': 1, '4.0 tablet': 1, '1.0 g': 18, '2.0 g': 28, '0.5 g': 1, '3.0 g': 7, '3.0 g ': 4, '3.0 u': 1}"
corlanor,Treatment,"{'2 x 5 mg': 9, '7.5mg': 6}"
turmeric,Treatment,{'1 tsp': 1}
feeling unwanted,Symptom,
biotin,Treatment,"{'2 Gummies ': 1, '10000 mcg': 18, '1000 mcg': 1}"
claritin,Treatment,"{'1 pill ': 1, '10.0 mg': 4, '4 x 10 mgs': 1, '10mg': 1}"
venlafaxine,Treatment,{'2 x 37.5mg': 1}
vitamin b complex,Treatment,{'1 capsule': 93}
multivitamin,Treatment,"{'2 Gummies ': 1, '1 Tablet/day': 3, '1.0 tablet': 1, '2 x 1.0 capsule': 1}"
pregablin,Treatment,{'300mg': 22}
cod liver oil,Treatment,{'1000mg': 16}
pregabalin,Treatment,"{'200mg': 16, '2 x 75mg': 1}"
amytriptaline,Treatment,{'10 mg': 16}
project work,Symptom,
5-htp,Treatment,{'2.0 capsules': 2}
5-htp,Treatment,"{'2.0 capsules': 47, '1.0 capsule': 92}"
ibuprofen,Treatment,"{'1 x 400mg': 102, '1 x 800mg': 11, '3 x 200.0 mg': 1, '2 x 400mg': 8, '1 x 600mg': 8, '2 x 400.0 mg': 2, '3 x 400mg': 2}"
hydrocodone,Treatment,"{'1 tablet': 2, '325mg x 2': 1}"
garlic,Treatment,{'2': 1}
tumeric,Treatment,"{'1': 1, '2': 1, '1 capsule': 5}"
pea,Treatment,{'2': 1}
gluten free diet,Treatment,{'always': 1}
amitryptiline,Treatment,{'1 x 30': 1}
propranolol,Treatment,"{'2 x 20mg': 28, '1 x 40mg': 1}"
gluten free diet,Treatment,{'always': 6}
dairy-free diet,Treatment,{'all day': 6}
ibuprofen,Treatment,"{'1 pill x2': 9, '1 pill x4': 1}"
lavender,Treatment,{'1 pill ': 10}
turmeric,Treatment,{'4 capsules 2x a day': 10}
probiotic,Treatment,"{'1 ': 9, '1': 1}"
walking,Treatment,"{'1 hour': 9, '.25': 1}"
